@relation 'AT: marketing_survey-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.367v11+0.328v6+0.325v5+0.314v13+0.299v12... numeric
@attribute -0.555v3-0.448v4+0.316v11-0.313v2-0.283v5... numeric
@attribute -0.428v12+0.411v8-0.331v13-0.31v2+0.308v9... numeric
@attribute -0.398v2-0.371v10+0.366v6-0.344v9+0.321v5... numeric
@attribute -0.434v1-0.416v7+0.402v4-0.375v2+0.341v10... numeric
@attribute -0.723v14+0.326v11-0.323v13+0.286v12+0.252v7... numeric
@attribute '0.646v1-0.439v7+0.39 v5-0.237v3-0.196v8...' numeric
@attribute -0.427v4-0.419v1+0.365v2+0.355v10+0.337v6... numeric
@attribute 0.488v7-0.434v8+0.404v10+0.334v14-0.317v12... numeric
@attribute '0.55 v9-0.481v11-0.42v8+0.267v7+0.263v12...' numeric
@attribute -0.525v13+0.363v14-0.361v10+0.314v6+0.273v9... numeric
@attribute '0.503v5-0.366v6-0.356v13+0.295v12+0.29 v14...' numeric
@attribute '-0.48v11+0.43 v12+0.366v6+0.36 v10-0.273v5...' numeric
@attribute v15 numeric

@data
2.246644,0.461136,3.072645,0.620795,0.434794,0.853088,0.405036,0.598423,-0.519112,-2.860486,1.348831,-0.147317,-0.596131,1
1.010579,2.146986,0.941779,-0.444804,0.576293,1.265204,-1.548359,-0.724564,-1.15952,-1.613932,0.573884,-1.002568,-0.009735,2
1.050375,1.510599,0.9852,0.946042,0.351975,-1.238047,-0.992217,-0.532025,-0.516302,-0.641818,-0.609358,0.402711,1.18399,2
-0.201557,0.163868,0.254978,-0.544437,0.158259,-0.506342,-0.427109,-0.872993,1.130365,1.433754,0.604868,0.599018,1.240797,3
-1.863853,0.737116,0.819508,0.847604,-0.784389,-0.156153,-0.057097,-0.364219,-0.125827,-1.136677,-0.467868,-0.054529,-0.290485,1
-0.287978,1.077554,0.260044,1.086271,-0.032338,1.050054,-0.317478,1.447794,-0.586828,-0.250375,-0.356168,-0.131836,-0.832909,2
-1.192512,-1.595751,-0.537514,-0.432399,0.625124,-0.119879,0.545328,0.338941,-0.008133,0.536327,0.874979,-0.002016,0.556986,3
-2.418325,-0.757255,-0.641127,0.226875,0.40586,0.442001,0.262705,0.153498,-0.340197,-0.455558,-0.402187,-0.561808,-0.898218,2
-0.064985,0.222162,-0.95062,0.426032,0.764221,-1.277326,-0.155215,-0.728038,0.321676,-0.78158,0.273517,-1.354262,0.124874,2
-0.519312,-1.279064,0.666849,0.440927,-0.560778,-0.179975,-0.282205,-0.250425,0.016141,-1.11939,0.130597,-0.894604,0.147783,1
-0.941902,-0.888565,0.075781,-0.334631,0.156193,-0.936899,-0.291706,-0.688194,0.758648,0.259727,0.875187,-0.064109,1.036581,2
-1.821664,-0.287961,-0.385259,0.571865,-1.080138,-0.604476,-0.461382,-0.152876,1.239076,-0.259816,0.10029,0.557303,-1.018179,3
-0.814335,0.669505,0.117363,1.526649,-0.938342,-0.623353,-0.380816,-0.767846,1.159001,-0.754087,-0.468888,-0.266094,-1.170214,2
-0.224668,0.268011,-0.268612,-1.46163,1.020839,0.407329,-1.410368,0.075599,-0.785749,0.872818,-0.272708,0.245515,0.158131,1
-0.111209,1.368453,3.081452,-0.54391,0.767977,-0.782087,-0.227072,-0.575643,-1.615577,0.608686,0.306347,0.853956,0.125987,2
0.478041,1.268041,0.548434,-0.283562,-0.56955,-0.857369,-0.730672,0.542058,-1.057033,-0.756761,0.011908,2.273736,0.555586,2
1.514258,1.884269,0.502948,-1.469069,0.459405,-0.845093,0.115391,-0.373957,-2.034635,0.012715,-0.069136,-0.347106,0.136288,2
0.030488,0.532901,0.654938,-0.71433,-1.126648,0.868258,0.328461,-0.705337,-1.861058,-0.935927,-1.060018,0.613433,0.831523,1
-2.217252,-1.564119,0.126711,-0.032019,0.418548,-0.516854,0.898467,-1.446033,0.019572,-0.812332,-0.266025,-0.522827,0.398889,1
0.467403,1.636856,0.998145,-1.23915,0.390179,-1.246906,-1.209289,0.085506,0.744031,-0.652829,-1.347791,2.000984,0.697438,2
0.324643,0.426857,-1.137864,-1.833811,0.723136,-0.286938,-0.048148,0.932016,0.015827,-0.34122,-0.320678,0.25196,1.863171,3
-0.333175,1.268675,-0.068506,-1.225752,0.787786,-0.284359,0.25516,0.317143,0.71548,-0.100837,-1.519236,1.099773,0.617774,2
-2.578466,0.764662,0.202619,-1.248271,-0.330063,-0.601914,1.35557,-0.393908,-0.181971,0.474277,0.102907,-0.075527,0.080201,2
-1.641568,-0.367868,0.193116,-0.432502,0.233795,-0.116667,-0.02587,-0.409261,0.062282,0.36397,-0.001121,0.735015,0.297333,3
-1.484618,-0.79043,0.369247,0.061357,0.725079,0.148649,-0.592832,0.81989,-0.914781,-0.608711,0.351221,-0.972727,-0.59636,2
-0.476644,0.548391,-0.454173,-0.085533,1.276301,0.816365,0.252181,0.45252,-0.160434,0.564507,0.323641,-1.580245,1.34222,1
2.489704,-1.56389,-2.895408,-0.52085,-1.052522,-0.249235,-1.139691,1.282288,-2.107345,1.302862,-0.009799,0.078822,0.185596,1
0.911742,-0.343403,-2.694484,-0.701524,0.176832,-0.161454,0.430101,0.469758,-0.638055,1.873591,1.554089,1.412762,0.763193,2
1.810961,-1.808945,-3.195398,-0.159966,-0.756147,-1.513261,-2.57951,1.118491,-1.350009,1.450845,0.421289,-0.114506,1.078321,3
1.448617,-0.283568,-3.62212,-1.414617,-2.220406,2.401549,1.68436,-1.610695,0.102972,0.648016,0.342372,1.427336,-0.881609,2
0.178025,1.390957,-0.592713,-0.994832,-1.019966,2.6686,3.488708,-0.674573,0.916011,-0.401425,0.052835,-0.558868,-0.625932,2
3.516874,-0.759766,-3.075574,-0.844396,-1.98984,-0.222468,2.081002,-3.120741,1.066503,0.925308,1.674779,1.559505,-0.551194,2
0.618991,-0.603429,-0.983373,0.327858,1.058345,-2.659406,-0.571928,-0.519355,1.583968,1.922945,1.557309,0.769817,0.689214,2
0.966427,-0.970636,-1.091707,0.628941,0.122737,-2.190635,0.094649,-1.490798,1.112843,0.638733,1.290061,0.993912,0.276107,1
1.25723,1.146099,0.347584,-1.139234,1.783638,-0.982005,0.231303,2.081394,-0.095796,0.980729,0.103946,-0.905902,0.6299,1
-0.502264,0.496763,1.17225,-1.698803,0.878742,0.630633,0.305843,-0.458457,0.046531,0.987973,0.906799,-1.406666,-1.033437,1
0.143765,1.552573,-0.031454,-1.960391,1.584809,-0.52716,0.734891,2.553663,0.575094,0.852548,0.678191,-0.090969,-0.774197,2
2.413285,1.500874,0.287772,-0.265917,-1.743711,-3.940679,0.305212,-1.32219,-0.602827,0.601238,0.02678,-1.29318,0.140575,2
0.648905,0.093874,0.379036,0.757494,-1.82937,-1.354775,-0.67525,-0.025063,-1.994899,0.180207,-1.553376,-0.74779,-0.052593,3
2.42685,2.103749,-0.960423,-1.728206,-1.890264,-3.733688,0.488734,-0.403162,-0.828163,-1.442122,0.878966,-1.385976,-1.599795,3
1.56577,2.666244,-2.648175,1.204007,-0.571423,1.06191,-0.420989,-1.538231,0.136006,1.046361,-0.758325,-1.257315,-0.721947,2
1.762213,0.80465,-0.990885,0.209497,0.680893,2.584037,-0.568589,-1.286889,-0.469215,0.417268,0.411395,0.416893,-0.652472,1
0.702668,1.39317,-2.383692,1.494573,0.267271,-0.041254,-1.436772,1.211063,-0.800089,1.233721,-0.927061,0.154893,0.615536,5
-0.589937,1.266346,0.342627,0.342752,1.435864,-0.849356,-0.008025,0.449189,-0.326704,-1.152441,-1.207601,0.274163,-1.09473,5
0.350089,-0.421809,0.091099,0.984954,-0.053261,-0.067675,0.351111,0.247102,-0.062064,0.176387,-0.434375,-0.436463,-0.105417,5
-1.672526,0.23004,0.519796,0.502869,-0.066121,-1.599418,1.802994,-1.139812,-0.411676,0.329835,-0.228117,0.169224,-0.688585,2
-1.248018,0.721056,0.347913,-0.40343,-0.337037,0.067922,0.249941,0.268016,-0.461746,-0.806199,1.007035,-0.339279,1.092297,1
-1.220072,0.914476,0.621934,0.631122,1.183629,0.213155,-0.456778,0.026341,0.266304,0.597419,0.024633,1.001086,1.160175,3
-0.48438,0.387013,-0.032411,1.183436,0.89589,0.524356,0.702371,-0.5979,0.704301,0.102648,-0.205478,-0.005155,-0.806567,3
-0.867666,-0.914455,-0.658375,-1.061164,-0.320458,0.164579,1.137251,-0.118398,-0.272695,-0.369605,0.736398,-0.038252,0.515093,2
-1.303492,0.992679,-0.129689,-0.820973,-0.369748,-1.463248,0.000107,-0.521359,-0.535726,-0.902872,0.96306,-0.374591,-1.025441,2
-1.213969,-0.52542,-0.395563,-0.800104,0.627318,-0.145264,-0.727519,0.755756,-0.278525,-0.319776,1.395842,-0.056254,0.402071,2
-1.052231,-1.4595,-0.12746,-0.228603,-0.393747,0.745139,-0.215787,0.538247,0.22241,0.390811,0.604493,-1.746112,-0.3747,2
-0.732047,-0.570517,-0.17448,-1.018005,-0.431344,-0.490717,-0.402772,0.377284,-0.226845,0.927361,0.48956,-0.471699,0.453078,1
-2.116375,0.828485,0.73808,-1.010145,-0.392799,0.832129,-0.526603,-0.267169,0.042882,1.312319,-0.273036,0.402094,0.006181,1
-1.504157,-0.247781,1.398496,0.95977,-0.04722,-0.392605,-1.165762,-0.002206,0.42034,0.28054,-0.150847,-0.238428,-0.395567,2
-0.515416,-0.807242,-1.032923,-0.313947,0.251346,0.094461,0.835786,-0.234383,0.223734,0.778966,-0.792461,0.691228,0.762635,1
-0.832566,0.567799,-0.712897,1.154906,1.50295,-0.56141,-0.36009,0.848952,-0.226245,0.68132,-0.491885,-0.176626,0.901623,1
-1.530311,0.837745,0.277009,0.386367,0.027065,0.357612,1.86375,-0.515335,-0.24771,-0.509106,0.007227,0.479277,0.322887,1
-2.24406,-0.542396,0.433452,0.337435,-0.824188,0.479316,-0.175452,0.563618,-0.409745,-0.33094,-0.5813,-0.362099,-0.091105,2
-0.895402,0.854505,-0.158831,0.055183,-0.371566,0.779261,-0.469407,0.155527,0.369348,1.589334,-0.698462,-0.957954,-0.666203,3
-0.408938,-0.575351,-0.295019,-0.881935,0.213441,1.02601,-1.670791,0.527533,0.040693,-0.055678,-0.083092,0.259551,-1.050901,2
-0.966915,0.493425,-0.315675,-1.248994,-0.939956,-0.021688,-0.81067,0.083719,0.217171,0.875406,0.165088,0.303329,-0.548482,1
-1.551075,-1.594525,0.663098,-0.077086,-0.372749,0.067216,-1.066011,0.812565,0.692475,0.660451,1.026059,0.255193,-0.529418,2
-0.645795,-0.319941,-1.529845,0.245905,0.893057,0.819454,-0.38086,-0.024452,0.1982,0.529577,-1.52114,-0.037885,0.151055,3
1.509587,0.928501,1.148651,-0.057814,-1.275077,-0.654727,-2.683304,-0.507118,0.588543,-0.022603,-1.036564,1.401347,0.517927,2
1.255891,-0.093989,0.108249,-0.457413,-0.765143,0.43132,-2.344376,0.695968,0.996175,1.554977,-0.416855,0.614476,-0.211605,3
-1.663344,0.146099,1.422705,-1.998192,-1.324464,-0.934975,-0.692752,-0.518794,-1.388324,-0.387228,0.370977,0.485094,-0.035941,2
0.492631,-0.101605,0.136621,0.373587,-0.559909,0.590207,-0.793804,1.591194,0.3745,-0.458745,1.765081,-1.313672,0.658373,2
-0.442355,-0.548287,0.015763,1.667001,-0.733778,-0.374325,0.328375,0.553266,1.360363,0.373309,1.018092,-1.11033,1.683904,1
0.977398,0.558083,3.090993,0.279793,-1.223548,1.127791,-0.999811,0.488857,1.370749,1.354634,2.109401,-0.978146,-1.041357,2
-0.6824,1.839957,1.087368,-0.55319,0.067478,-0.201523,-0.030925,-0.627042,-0.026791,1.603409,-0.045612,0.12903,-0.995991,1
-0.373211,0.561155,1.873885,-0.211057,-0.466696,-0.684764,0.729051,-0.624141,0.359073,1.398437,1.299075,0.540197,-1.554618,2
-0.816431,0.234303,0.924995,0.986867,0.972167,-1.409662,-0.496766,-0.757751,-0.097415,0.133629,-0.531137,1.262498,-0.118294,2
-2.177963,0.317481,0.905878,0.625502,-0.61057,0.419175,-0.478474,-0.999682,1.176719,-0.3891,0.055958,-0.220691,-0.192345,1
-1.999949,1.139087,0.548843,0.769728,-0.389945,0.687961,0.401561,-0.109358,0.977814,-0.42379,1.177593,-0.93595,-0.470272,3
1.745759,-1.927874,-0.951161,-0.873524,0.953953,-0.400899,0.119202,-1.109216,0.169182,0.658262,-0.544573,-1.43689,0.919451,3
0.080559,-1.495683,0.178636,-0.648336,0.822096,-0.542857,-1.431396,0.348932,-0.626272,-1.030183,0.073838,0.316823,-0.004818,2
1.170503,-2.316587,-0.615779,0.423154,1.859876,0.577125,-0.664932,-0.623592,0.071817,-0.439639,-1.480967,-1.093259,1.053686,1
2.060812,-1.77098,-1.471403,-1.644007,-2.269994,-0.546843,-0.400913,0.835441,0.159096,0.024949,0.393336,0.185698,1.115616,2
0.68282,0.075223,0.277707,-2.143638,-3.092206,0.849915,-2.391636,0.758111,-0.566452,1.000016,-1.479702,1.167678,0.731833,1
1.565997,-3.240691,0.806753,-1.2755,-1.868518,0.021093,-0.636575,0.953875,0.850947,1.134598,0.940682,2.348002,-0.555098,1
0.921841,-0.840497,2.821145,-0.411793,-1.626111,0.026432,-0.293164,-1.88189,-0.163187,-0.592135,-1.629539,1.100421,-1.24582,2
0.928987,-1.166379,0.803135,1.952009,-0.258911,-0.111564,1.535783,1.820957,-0.971673,-0.263531,0.044212,-0.42815,0.852197,2
1.230528,0.381006,-1.386715,3.926324,-0.097246,0.51317,-1.278439,0.447561,-0.735981,0.824919,-0.032419,-1.532916,1.277448,1
2.314315,1.180312,1.234309,1.449199,-2.130873,1.034105,-0.662644,-0.346648,0.07595,2.514765,2.009497,0.539301,0.757525,1
1.681099,1.162185,-1.555188,0.282551,-1.318896,-1.174922,0.20572,-0.831401,-1.442245,3.377022,-1.007198,0.913618,-0.402841,1
1.702173,2.332442,-0.85563,-0.545784,-0.003968,1.543955,-0.583459,-0.918511,-0.547038,1.02342,1.556458,0.315555,-0.710416,2
-0.921619,1.53272,-0.060134,-0.936789,0.909298,1.506073,-1.158759,-0.582301,-0.031471,-1.255137,0.51387,0.13896,-1.335182,2
2.230817,1.412702,-1.99795,0.676615,-0.901685,-0.686743,-0.283916,-1.120487,0.314485,-0.956583,2.50081,1.452475,0.435009,3
-0.803941,0.25761,-1.444217,0.505837,-1.520968,-2.238828,-0.395873,-0.068939,0.85592,0.037651,1.295152,1.441712,1.241915,3
-0.362366,1.346092,-0.91084,0.581478,-0.446806,-2.50166,0.216355,-1.040854,0.222202,-0.324797,1.350456,0.959546,0.886635,2
0.148616,-0.566555,0.699615,0.416575,0.071088,-0.536326,-1.121913,0.817088,-0.186982,0.95904,-0.402628,0.118562,-0.307243,1
0.390489,-0.740994,-0.207641,1.264936,0.740278,-0.204738,-0.33329,0.570141,-0.848024,-0.714027,0.655973,-0.89511,-0.690606,1
-1.751398,-0.22135,-0.636181,0.546378,-0.845694,0.448588,-0.705693,-0.215244,0.584557,0.066252,-0.168286,0.506722,-0.674939,2
-2.366458,0.469371,0.535513,0.571001,0.093618,0.194848,0.245733,-0.660061,0.880661,0.169682,0.621859,-0.653962,-0.427864,3
-0.888342,-0.936839,0.78572,-0.019204,0.480982,0.359609,-0.20766,1.491414,0.027984,1.382332,0.311577,-0.813803,-0.418598,3
-1.665918,-0.240206,-0.255777,-0.140404,0.832866,1.02822,0.665674,0.318061,-0.203889,0.10729,0.417962,-0.292103,0.135267,3
-1.148876,-0.673588,-0.830898,-0.034302,-0.193247,0.049075,0.168583,0.977083,0.72261,0.4909,-0.403377,0.519769,0.603205,3
-1.824983,1.116303,0.50915,-0.771593,0.146252,0.538792,-1.277877,0.883069,0.741296,0.286331,-0.97866,0.201306,-0.64527,2
-0.102898,-0.836072,1.077703,1.008187,0.956871,0.781409,-0.855138,0.269067,-0.387552,-1.056591,-0.529645,-0.441677,0.589331,3
1.358745,-0.094336,2.336685,-0.775151,0.720881,-0.010756,-0.855338,0.023864,-2.42708,0.899169,0.218192,-0.221611,0.743513,2
1.29167,-0.607933,1.100026,-1.261339,-0.145158,0.307828,0.055712,-0.098714,-0.457101,-1.556816,0.313401,0.635052,0.688947,1
-0.284197,2.113809,0.839738,-3.206787,-0.674044,-1.534528,1.303197,-0.758713,-0.797594,-0.406412,0.792113,0.464011,-0.455209,1
0.249992,0.164152,2.128105,-0.884785,-1.656165,0.620292,-1.653653,-1.290986,0.606337,-0.359739,-0.526665,1.136963,0.33132,2
-0.102904,-3.126846,-0.246373,0.490183,1.408451,0.487841,-1.865733,-0.590568,-0.645554,0.108915,0.038528,-0.924407,0.912854,3
2.968478,-0.128169,-0.579465,-0.978202,-0.567967,-3.834726,-1.246104,0.263311,0.798735,-1.443098,-1.897949,0.92097,0.84742,2
2.093436,-1.603205,-0.554231,-0.136256,2.157599,-1.925944,-0.062697,0.484816,-0.112058,-0.323017,-2.761577,-1.514919,1.434144,3
2.450545,-0.918683,-2.493081,-2.196094,-1.010645,-3.729222,-0.634384,1.905374,1.235348,-1.052312,-0.601349,0.508491,-0.448168,3
0.865108,0.708147,-3.555215,-0.677078,-1.919789,-0.285058,0.053297,0.78643,-2.273136,1.693107,-0.132775,-0.252822,0.426109,2
1.467878,-2.671443,-2.447449,-0.79566,-0.123979,1.9771,-0.571056,0.771681,-1.794329,-0.367788,0.2497,2.115949,-0.046075,1
1.596572,-0.08258,-1.652265,2.741657,0.645725,0.440087,-1.548311,-0.217336,-1.186184,0.678415,-1.122447,0.832755,-1.220131,5
0.693066,-0.991124,0.490121,1.242387,-0.110734,0.128933,1.088791,0.950006,-0.240722,-0.161936,0.26155,-0.493289,-1.807562,5
-1.022053,-0.336839,-0.686919,0.83906,0.432168,-0.617522,1.241401,-0.585646,-0.015358,0.628211,-0.903142,-1.135294,0.496922,5
0.097238,-0.799434,0.560889,0.887489,0.503647,-0.820066,0.535697,0.164305,1.435021,-1.105676,-0.285736,-0.225603,0.611993,2
-0.892903,-0.843867,-0.1608,-0.377098,-0.642487,1.862413,0.235285,-0.836089,0.610185,0.029068,0.434935,-0.639216,-0.490658,1
-0.079441,0.664049,0.853622,-2.723009,-0.570416,-0.273466,-1.082156,-0.274963,-2.546526,0.98659,0.01857,-0.021902,0.592124,1
-0.881001,0.946865,0.48524,-1.468164,-0.587325,-0.439661,-1.095304,0.076564,-1.388901,-0.502637,-1.940325,-0.023606,0.907949,1
1.27476,1.704239,2.448105,-0.014493,1.088531,-2.307159,0.467628,0.173484,-1.131805,-0.065851,-0.132012,-0.358586,-0.289147,3
2.511826,-0.020148,3.240576,1.412247,-1.869149,0.675303,-1.093248,1.029097,0.338097,-1.136098,-0.748913,0.52654,-0.708339,2
1.145949,0.568301,-1.949936,2.065874,0.547578,0.982082,0.120543,-0.187436,-1.301321,-1.136301,1.555919,2.517651,-1.148684,3
2.790436,2.345986,1.182006,0.635871,0.477429,0.552655,1.043938,2.404157,-0.637793,-2.716969,-0.483706,0.762063,0.168613,3
3.363741,0.806908,-1.114877,1.038284,3.510256,0.827161,0.202926,-0.51987,-0.401466,-0.954308,-1.002379,1.251004,0.240406,2
1.341871,0.364641,-0.5686,-1.704002,2.287155,1.129755,0.000227,-0.824214,1.095315,-0.984002,-1.408986,-0.203644,-0.576836,1
0.081459,-0.872747,1.506638,1.129584,1.968357,-0.956191,2.142244,-1.130644,0.28998,0.084707,0.193683,0.785549,-0.968497,2
2.094675,0.972153,-1.808808,-0.201183,-0.001318,0.240279,-1.302411,2.446917,1.175947,-1.393714,-1.716169,0.212026,-1.131835,2
0.779601,-0.744102,-1.767124,1.230472,-1.294866,-1.202816,-0.51709,0.553097,-0.426062,-0.739109,-0.612627,-0.38814,-1.267788,2
1.104322,0.284261,-1.257749,-0.067387,-2.061989,-0.458922,0.110704,0.840143,-0.802389,-0.650619,-1.012493,-1.379459,-0.285977,1
-1.929248,0.493269,-0.899484,1.007024,-0.41717,1.446371,0.336514,-1.251657,0.019853,0.385456,-0.500233,-0.810318,0.472829,3
-0.757382,-0.487862,0.072188,0.455614,0.585913,0.193295,0.593043,-0.238945,-0.444522,0.430999,0.802231,0.027593,1.435875,3
-1.214508,0.408243,0.288163,-0.009031,-0.088216,-1.433521,-1.050307,0.26584,-0.318906,-0.145902,0.087978,1.173557,0.175895,3
0.384783,-2.608501,-0.291599,0.433064,1.385602,-2.020977,-0.968406,-0.245285,-0.04728,-0.646412,0.697242,-1.581822,-0.452133,1
0.515852,-1.783623,0.633061,0.063545,-0.679267,0.350402,-0.541843,0.316084,0.523307,-1.101999,0.728614,-1.002739,-0.577478,2
-0.099541,-3.096175,0.192369,0.065029,1.31146,1.10224,0.60466,-1.707983,0.288811,-0.036873,0.122821,-1.45889,0.240802,2
-0.029831,-2.640391,-1.256968,-2.065062,-0.994146,0.781295,-1.483329,0.89116,-0.738208,0.918702,0.051921,0.575263,0.325318,1
-0.269564,0.101397,-0.096335,-1.685306,-1.565089,-0.038417,-1.584039,1.412468,-0.427557,0.812564,0.956785,0.781146,-0.571784,2
2.032192,-2.765892,-0.33812,-0.797206,-1.194466,-0.221992,0.25305,1.981502,0.455512,-0.196565,0.753979,1.557121,-0.069648,1
1.519363,0.279492,-1.958441,1.303424,1.161521,1.786631,1.59677,-1.090476,-0.729958,-0.977669,0.568231,0.732353,-0.209126,2
1.245888,-0.113108,-0.416367,-0.149653,0.875346,1.219304,0.458655,0.170067,-0.781051,-0.947728,-0.637339,0.174663,-2.458928,1
1.597154,1.410955,-1.038333,1.383997,0.847856,1.273475,-1.855864,-1.569373,-0.429559,0.330766,0.829573,-0.215561,-0.889426,1
2.251492,0.195728,-0.939697,-0.884488,0.793251,0.176213,0.740047,0.922854,1.813482,-1.294978,0.445836,0.387915,-0.134701,3
0.277433,-2.301954,-1.155683,-2.688426,0.697707,-0.103901,0.976247,2.766821,0.909465,-0.447032,0.604758,0.682313,0.519294,2
1.406107,0.507509,-3.367738,-2.01299,0.241369,0.647242,-0.449061,1.820888,0.80326,0.310749,-1.694712,-0.783911,-1.727354,3
1.896552,-2.085138,-1.539155,-0.735247,-1.117613,-0.724825,-2.2752,1.432485,-0.789131,0.664713,0.255443,-1.173385,-1.812177,3
1.599635,-0.54679,-2.418078,-0.962902,-3.430284,-1.010914,2.100837,-0.224851,-0.643301,-0.046481,-1.361444,-0.130176,-1.012732,3
-1.052737,0.607953,-1.027863,-0.033809,-2.286968,0.767422,2.221138,-1.802455,-0.410273,0.369966,-0.408434,-0.118672,0.458597,2
1.486625,-2.494312,0.491746,-1.178173,-3.337472,2.704643,1.643602,-1.094369,1.747163,1.713667,-0.027313,-0.780737,0.659781,1
0.511152,-1.411089,2.236809,0.220078,0.351348,-0.180392,0.048366,0.615699,0.216398,0.723879,1.31417,-0.897068,0.739962,2
1.242092,-1.320621,1.72276,0.616173,-1.925307,0.48565,-1.136449,-1.300371,1.942895,0.886019,1.450533,-0.511863,0.670679,1
1.33758,-0.715725,1.270103,1.476202,0.639268,1.143636,0.579424,1.746717,-0.000351,-0.391009,1.120641,0.920046,1.255774,1
-0.208199,-0.150826,-0.045634,-0.498041,0.909928,1.484083,1.850084,1.613325,-0.611681,-0.051739,0.394109,1.224527,-0.958675,2
3.228568,0.057288,1.434736,0.520558,-0.380032,0.270193,-0.092436,1.758923,-1.656997,-1.032276,0.311285,0.577675,0.566203,2
-0.003013,1.313994,0.710196,-0.967005,-0.727916,0.742593,-0.777591,0.145682,-1.207274,-0.836438,-0.554993,-0.182574,1.749164,1
-0.007577,0.666955,3.153295,-1.270629,0.080298,-0.984508,-0.415243,0.275101,-1.247589,0.367423,0.929471,-0.130459,0.288263,1
0.135019,0.584397,0.398939,-1.43307,-0.671604,-1.423034,-1.614781,0.676168,-0.486036,-1.27518,0.423057,0.729313,0.960393,2
0.730278,1.165749,0.463076,-2.37682,0.404562,-0.951099,0.091022,-0.397813,-2.196108,0.519236,0.141922,0.669335,0.239056,3
0.870815,-0.301262,1.807931,-0.785235,-1.841098,0.296395,-2.483144,0.334962,-0.074754,-0.545519,-0.489539,1.572979,-0.218289,2
-1.153019,-1.035902,1.738779,0.669875,-1.942769,0.858197,-1.064275,-0.32659,1.768722,0.389581,-0.035173,0.312048,0.07417,2
-0.487905,1.161336,1.246172,-1.580468,0.971478,-0.776091,-0.32589,1.231779,-0.591576,-1.18744,-0.596853,1.373974,2.045334,3
0.605675,-2.028762,-0.063124,-2.340735,2.61073,-0.420685,-0.023837,0.138801,0.447851,-0.910127,-1.55653,-1.026445,0.905366,2
1.206773,-0.836571,-0.205435,-1.572298,1.194385,0.735114,-0.343839,1.012932,-0.072602,-0.741325,-1.114958,0.200983,1.774326,1
0.588214,-2.300272,1.173278,0.063823,2.779864,0.498393,-0.254599,-0.153473,-0.481278,-0.256038,0.874816,-1.457819,0.637348,1
1.591338,-1.255451,-1.067205,-2.556843,-0.445676,0.080259,-0.433143,0.901838,-1.056325,1.115425,2.005831,-0.273379,-0.580841,2
0.841688,1.367353,-1.871576,-2.966899,-0.219211,-1.17858,0.349899,1.962682,0.843849,1.827877,0.525912,0.55672,-0.947182,3
2.477478,-2.083705,0.919617,-2.84941,-1.350952,-0.550611,0.95766,0.535718,-2.398659,-0.001596,0.546615,0.920392,-0.575851,2
0.599495,-0.694942,1.748507,1.017953,-0.001794,-1.119792,-1.36204,-1.08162,-1.444652,-0.808342,-0.512633,2.266181,0.103679,2
2.270349,0.601732,1.895137,-1.429558,0.549077,0.494494,0.746892,-0.727371,-1.449859,-1.415024,1.032622,0.853537,-1.594964,2
0.855104,1.051872,-1.223323,0.37013,0.549716,0.375833,0.979122,-1.800655,1.098226,-0.221782,0.961323,-0.612097,-0.813983,2
1.769762,1.189786,0.860296,-0.590954,-1.746169,0.842078,-1.952722,-1.234848,0.653751,-1.375634,-0.912404,0.162564,-1.285173,1
-0.427785,1.057769,0.670047,-1.210719,-1.603316,1.490034,-1.239774,0.475449,1.247291,1.663817,-0.765224,0.373968,-0.380463,1
1.987993,0.9884,-0.448856,0.109904,-2.591477,0.020896,-2.14184,-2.369,-1.523197,1.279218,-2.105428,0.428832,0.034641,1
1.171741,0.119502,-0.47148,2.088358,-1.196902,0.603429,0.045922,0.262157,-0.820655,0.121659,2.00318,0.273831,1.904289,2
1.237113,-0.107394,-1.616006,3.805163,-0.718019,-0.517923,-1.201338,0.744192,-0.641823,1.314035,0.366537,-0.862028,1.557673,3
3.019967,1.746533,0.570006,0.82482,-1.474388,2.529175,-1.048838,-0.987842,0.39437,1.612051,2.273991,-0.640997,-0.322264,3
0.001262,1.00364,-0.018191,-2.105552,-0.331947,1.763044,0.384638,-1.904118,0.050847,1.111375,1.090848,-0.711975,-2.405008,2
2.54498,2.225085,-1.238591,0.109244,-0.16624,-0.881918,-0.342148,-1.798227,0.668759,0.916949,2.676747,1.120346,-0.602659,2
